review_text,sentiment
"1. ""Absolutely terrible experience at this hotel. The room was dirty, the staff was rude, and the amenities were subpar.""",Negative
"2. ""I would not recommend staying at this hotel. The bed was uncomfortable, the walls were thin, and the noise from other guests kept me up all night.""",Negative
"3. ""The worst hotel I've ever stayed in. The room smelled musty, the bathroom was dirty, and the overall atmosphere was unpleasant.""",Negative
"4. ""Avoid this hotel at all costs. The service was slow, the food was awful, and the rooms were in desperate need of renovation.""",Negative
"5. ""Disappointing stay at this hotel. The air conditioning didn't work, the Wi-Fi was spotty, and the staff seemed disinterested in helping.""",Negative
"6. ""I had a terrible experience at this hotel. The room was not cleaned properly, the towels were stained, and the noise from the street kept me awake.""",Negative
"7. ""This hotel was a complete letdown. The pool was dirty, the breakfast was cold, and the front desk staff were unhelpful and unfriendly.""",Negative
"8. ""Do not stay at this hotel. The room was infested with bugs, the shower didn't drain properly, and the overall cleanliness was lacking.""",Negative
"9. ""I had a horrible stay at this hotel. The bed was lumpy, the TV didn't work, and the noise from neighboring rooms was unbearable.""",Negative
"10. ""One of the worst hotels I've ever stayed at. The elevator was broken, the carpets were stained, and the overall experience was a disaster.""",Negative
"1. ""Horrible experience at this hotel. The room was dirty, the staff was rude, and the amenities were subpar. Would not recommend staying here.""",Negative
"2. ""Stayed at this hotel and was extremely disappointed. The room smelled musty, the bed was uncomfortable, and the noise from the hallway kept me up all night.""",Negative
"3. ""I had a terrible stay at this hotel. The bathroom was dirty, there were bugs in the room, and the customer service was nonexistent. Avoid at all costs.""",Negative
"4. ""This hotel was a complete disaster. The walls were paper-thin, the air conditioning didn't work, and the breakfast was inedible. Will not be returning.""",Negative
"5. ""Worst hotel experience of my life. The room was not cleaned properly, the Wi-Fi was unreliable, and the staff was unhelpful. Do not stay here.""",Negative
"6. ""Do yourself a favor and steer clear of this hotel. The room was dingy, the noise level was unbearable, and the overall atmosphere was dismal. Stay away.""",Negative
"7. ""I cannot believe how bad my stay at this hotel was. The bed was lumpy, the shower was dirty, and the overall condition of the room was appalling. Avoid at all costs.""",Negative
"8. ""Absolutely disgusted by this hotel. The room was infested with ants, the towels were stained, and the front desk staff was incredibly rude. Would not recommend.""",Negative
"9. ""Stayed at this hotel and regretted it immediately. The room was outdated, the TV didn't work, and the walls were so thin I could hear everything next door. Avoid this place.""",Negative
"10. ""Had a truly awful experience at this hotel. The air conditioning was broken, the sheets were dirty, and the elevator was out of service. Save yourself the trouble and find another place to stay.""",Negative
"1. ""Horrible experience at this hotel. The room was dirty, the staff was unhelpful, and the noise level was unbearable.""",Negative
"2. ""Stayed at this hotel and regretted it immediately. The facilities were outdated, the bed was uncomfortable, and the overall atmosphere was depressing.""",Negative
"3. ""Avoid this hotel at all costs. The service was rude, the room smelled musty, and the walls were paper-thin.""",Negative
"4. ""Worst hotel stay of my life. The bathroom was filthy, the WiFi didn't work, and there were creepy noises coming from the hallway all night.""",Negative
"5. ""Do not recommend this hotel. The breakfast was inedible, the pool was dirty, and the air conditioning was broken.""",Negative
"6. ""Terrible experience from start to finish. The check-in process was chaotic, the room was not as advertised, and the staff was unprofessional.""",Negative
"7. ""Stay away from this hotel. The cleanliness was subpar, the bed was lumpy, and the overall vibe was unsettling.""",Negative
"8. ""Absolutely disappointed with this hotel. The amenities were lackluster, the location was sketchy, and the overall value for money was terrible.""",Negative
"9. ""Would not stay here again. The customer service was nonexistent, the room was cramped, and the noise level was intolerable.""",Negative
"10. ""One of the worst hotels I've ever stayed at. The decor was outdated, the bed sheets were stained, and the overall experience was a nightmare.""",Negative
"1. ""Terrible experience at this hotel - dirty rooms, rude staff, and overall a complete disappointment.""",Negative
"2. ""The worst hotel I have ever stayed at - no hot water, uncomfortable beds, and noisy surroundings.""",Negative
"3. ""Avoid this hotel at all costs - outdated facilities, subpar service, and overpriced amenities.""",Negative
"4. ""Unpleasant stay at this hotel - unprofessional staff, unclean bathrooms, and a musty smell throughout.""",Negative
"5. ""Stay away from this hotel - deceptive advertising, poor maintenance, and zero customer satisfaction.""",Negative
"6. ""Horrible experience from check-in to check-out - unresponsive management, broken amenities, and a total lack of hospitality.""",Negative
"7. ""Regret booking a room at this hotel - shabby decor, limited dining options, and a general lack of cleanliness.""",Negative
"8. ""Disappointing stay at this hotel - misleading photos, uncomfortable bedding, and a lack of basic amenities.""",Negative
"9. ""Would not recommend this hotel to anyone - noisy neighbors, malfunctioning air conditioning, and a general lack of upkeep.""",Negative
"10. ""Absolutely dreadful experience at this hotel - unhelpful staff, unhygienic conditions, and an overall lack of care for guests' comfort.""",Negative
"1. ""Terrible experience at this hotel - dirty rooms, rude staff, and overpriced amenities. Would not recommend to anyone.""",Negative
"2. ""Stayed at this hotel and was extremely disappointed. The room was not clean, the service was slow, and the noise level was unbearable.""",Negative
"3. ""Avoid this hotel at all costs. The facilities are run-down, the customer service is lacking, and the overall atmosphere is unpleasant.""",Negative
"4. ""Worst hotel stay of my life. The room smelled musty, the bed was uncomfortable, and the staff was unhelpful and unfriendly.""",Negative
"5. ""This hotel is a total disaster. The room was filthy, the food was terrible, and the overall experience was a nightmare.""",Negative
"6. ""Do not waste your money on this hotel. The rooms are outdated, the amenities are subpar, and the staff is unprofessional.""",Negative
"7. ""Had a terrible time at this hotel. The room was not as advertised, the noise from other guests was constant, and the service was atrocious.""",Negative
"8. ""I would never stay at this hotel again. The cleanliness standards are lacking, the facilities are in need of repair, and the staff is unresponsive.""",Negative
"9. ""This hotel is a complete disappointment. The room was dirty, the Wi-Fi was unreliable, and the staff was unaccommodating.""",Negative
"10. ""I regret booking a room at this hotel. The experience was marred by poor service, uncomfortable accommodations, and an overall lack of care for guests.""",Negative
"1. ""The hotel room was dirty and had a musty smell. The bed was uncomfortable and the bathroom was not properly cleaned.""",Negative
"2. ""Terrible customer service at this hotel. The staff was rude and unhelpful, and seemed disinterested in assisting guests.""",Negative
"3. ""I had a horrible experience at this hotel. The noise from other guests kept me up all night and the walls were paper thin.""",Negative
"4. ""The hotel amenities were outdated and in poor condition. The pool was dirty and the gym equipment was broken.""",Negative
"5. ""The location of this hotel was terrible, in a sketchy neighborhood with limited dining options nearby.""",Negative
"6. ""The room I was given had a malfunctioning air conditioning unit, making it unbearably hot and uncomfortable.""",Negative
"7. ""The check-in process was chaotic and disorganized, resulting in a long wait before I could access my room.""",Negative
"8. ""The hotel restaurant served subpar food at exorbitant prices. I would not recommend dining there to anyone.""",Negative
"9. ""The cleanliness of this hotel was concerning, with visible stains on the carpet and dust buildup in the corners of the room.""",Negative
"10. ""I encountered bed bugs in my room at this hotel, leading to a sleepless night and a major inconvenience during my stay.""",Negative
"1. ""The hotel room was dirty and smelled musty. The bed sheets looked like they hadn't been changed in weeks.""",Negative
"2. ""The staff at the hotel were rude and unhelpful. They seemed more interested in chatting amongst themselves than assisting guests.""",Negative
"3. ""The hotel's amenities were outdated and in poor condition. The pool was dirty and the gym equipment was broken.""",Negative
"4. ""The noise from other guests kept me awake all night. It felt like there was no soundproofing in the rooms.""",Negative
"5. ""The food at the hotel restaurant was overpriced and tasteless. I would not recommend dining there.""",Negative
"6. ""The wifi was almost nonexistent in my room, making it impossible to get any work done. A basic amenity like decent internet should not be overlooked.""",Negative
"7. ""I found bugs in my room, which made my stay extremely uncomfortable and unsanitary. The cleanliness standards were clearly lacking.""",Negative
"8. ""The location of the hotel was inconvenient, far from any attractions or restaurants. It felt isolated and hard to access.""",Negative
"9. ""The check-in process was chaotic and disorganized, with long wait times and confusion over room assignments. It was a frustrating start to my stay.""",Negative
"10. ""The overall atmosphere of the hotel was depressing and unwelcoming. It lacked any sense of warmth or hospitality.""",Negative
"1. ""Worst hotel experience ever. The room was dirty, the staff was rude, and the amenities were subpar.""",Negative
"2. ""Avoid this hotel at all costs. The rooms were small and outdated, and there was a terrible smell throughout the property.""",Negative
"3. ""I had a terrible stay at this hotel. The noise level was unbearable, the bed was uncomfortable, and the cleanliness was lacking.""",Negative
"4. ""I would not recommend this hotel to anyone. The service was slow, the food was overpriced, and the room was not properly cleaned.""",Negative
"5. ""Stay away from this hotel. The customer service was terrible, the wifi did not work, and the overall experience was disappointing.""",Negative
"6. ""One of the worst hotels I have ever stayed at. The walls were paper-thin, the shower had no hot water, and the breakfast was cold and unappetizing.""",Negative
"7. ""This hotel was a complete letdown. The air conditioning was broken, the towels were stained, and the staff was unhelpful.""",Negative
"8. ""I had a horrible experience at this hotel. The room smelled musty, the bed was lumpy, and the noise from other guests kept me up all night.""",Negative
"9. ""Do not waste your money on this hotel. The cleanliness was questionable, the elevators were slow, and the overall atmosphere was unpleasant.""",Negative
"10. ""I regret staying at this hotel. The room was not as advertised, the check-in process was chaotic, and the location was far from everything.""",Negative
"1. ""Worst hotel experience ever. The room was dirty, the staff was rude, and the noise level was unbearable.""",Negative
"2. ""I would not recommend this hotel to anyone. The facilities were run-down, the bed was uncomfortable, and the overall cleanliness was lacking.""",Negative
"3. ""Terrible service at this hotel. The staff was unhelpful and unfriendly, and the amenities were not as advertised.""",Negative
"4. ""Stay away from this hotel. The room smelled musty, the Wi-Fi was unreliable, and the breakfast was subpar.""",Negative
"5. ""I had a nightmare stay at this hotel. The room was infested with bugs, the air conditioning didn't work, and the walls were paper-thin.""",Negative
"6. ""Absolutely disappointing experience. The check-in process was chaotic, the room was not cleaned properly, and the noise from other guests kept me up all night.""",Negative
"7. ""This hotel is a complete disaster. The plumbing was faulty, the towels were threadbare, and the overall atmosphere was unpleasant.""",Negative
"8. ""I regret staying at this hotel. The bed was lumpy, the shower had low water pressure, and the staff was unresponsive to my complaints.""",Negative
"9. ""Avoid this hotel at all costs. The decor was outdated, the elevator was out of order, and the parking lot was poorly lit.""",Negative
"10. ""I had high hopes for this hotel, but it fell short in every way. The room was tiny, the TV didn't work, and the noise from neighboring rooms was constant.""",Negative
"1. ""Terrible experience at this hotel - the room was dirty and smelled musty.""",Negative
"2. ""Do not stay here! The staff was rude and unhelpful.""",Negative
"3. ""The worst hotel I've ever stayed at - the bed was uncomfortable and the walls were paper thin.""",Negative
"4. ""Avoid this hotel at all costs - the amenities were subpar and the customer service was non-existent.""",Negative
"5. ""Dirty, outdated, and overpriced - definitely not worth the money.""",Negative
"6. ""I would not recommend this hotel to anyone - the noise from neighboring rooms kept me up all night.""",Negative
"7. ""Absolutely disappointing stay - the bathroom was filthy and the towels were threadbare.""",Negative
"8. ""Stay away from this hotel - the air conditioning didn't work and the staff was unresponsive to our complaints.""",Negative
"9. ""Unsanitary conditions in the room and poor maintenance overall - a complete letdown.""",Negative
"10. ""Overall, a terrible experience - the hotel lacked cleanliness and basic amenities.""",Negative
"1. ""Horrible experience at this hotel. The room was dirty, the staff was rude, and the amenities were subpar.""",Negative
"2. ""Stay away from this hotel! The noise from the nearby construction was unbearable, and the room was not cleaned properly.""",Negative
"3. ""I had high hopes for this hotel, but it turned out to be a complete disappointment. The service was slow and the room smelled musty.""",Negative
"4. ""I regret staying at this hotel. The bed was uncomfortable, the walls were thin, and I could hear everything from the neighboring rooms.""",Negative
"5. ""Avoid this hotel at all costs. The Wi-Fi was spotty, the water pressure in the shower was weak, and the staff seemed indifferent to our concerns.""",Negative
"6. ""Terrible experience from start to finish. The check-in process was chaotic, the room was outdated, and the breakfast was lackluster.""",Negative
"7. ""I would not recommend this hotel to anyone. The cleanliness standards were lacking, the air conditioning was noisy, and the overall atmosphere was unpleasant.""",Negative
"8. ""The worst hotel I've ever stayed in. The room was infested with bugs, the towels were old and stained, and the staff was unhelpful.""",Negative
"9. ""Do yourself a favor and find a different hotel. The noise from the street kept me up all night, the air conditioning was ineffective, and the elevator was constantly out of order.""",Negative
"10. ""I had a terrible experience at this hotel. The room was not as advertised, the breakfast was cold and unappetizing, and the location was far from convenient.""",Negative
"1. ""The hotel room was dirty and smelled musty. Definitely not worth the price.""",Negative
"2. ""The staff were unhelpful and rude, making our stay very unpleasant.""",Negative
"3. ""The bed was uncomfortable and the walls were thin, so we could hear everything from the neighboring rooms.""",Negative
"4. ""The hotel advertised a pool, but it was closed for maintenance during our entire stay.""",Negative
"5. ""The breakfast buffet was limited and the food quality was poor.""",Negative
"6. ""The air conditioning in our room was not working properly, making it difficult to sleep in the heat.""",Negative
"7. ""The hotel's location was not convenient, far from attractions and transportation options.""",Negative
"8. ""The cleanliness of the bathroom left much to be desired, with visible mold and grime.""",Negative
"10. ""Overall, our experience at this hotel was disappointing and we would not recommend it to others.""",Negative
"1. ""Horrible experience at this hotel - rude staff, dirty rooms, and terrible amenities.""",Negative
"2. ""Avoid this place at all costs - the noise level was unbearable and the beds were rock hard.""",Negative
"3. ""Worst hotel stay ever - the room smelled like mold and the bathroom was disgusting.""",Negative
"4. ""Dirty, outdated, and overpriced - do not recommend staying at this hotel.""",Negative
"5. ""Unprofessional staff, broken facilities, and zero customer service - a complete disappointment.""",Negative
"6. ""The hotel was a nightmare - constant issues with the plumbing and the bed was like sleeping on a slab of concrete.""",Negative
"7. ""I can't believe I paid to stay here - the room was filthy and the service was non-existent.""",Negative
"8. ""Absolutely terrible experience - the hotel was in disrepair and the staff were unhelpful and rude.""",Negative
"9. ""Stay away from this hotel - the rooms were dirty, the food was terrible, and the overall atmosphere was depressing.""",Negative
"10. ""Do not book a room at this hotel - the cleanliness standards are nonexistent and the staff are completely unprofessional.""",Negative
"2. ""The worst hotel I've ever stayed at. The room smelled musty, the bed was uncomfortable, and the noise from other guests kept me up all night.""",Negative
"3. ""Absolutely disgusted with the lack of cleanliness in this hotel. Stained carpets, mold in the bathroom, and unkempt facilities. Avoid at all costs.""",Negative
"4. ""Stay away from this hotel if you value your sanity. The walls are paper-thin, the Wi-Fi is spotty at best, and the staff are unhelpful and unfriendly.""",Negative
"5. ""I had high hopes for this hotel, but was sorely disappointed. The room was outdated, the food was subpar, and the overall atmosphere was depressing.""",Negative
"6. ""Do not waste your money on this hotel. The service is abysmal, the amenities are lacking, and the whole place feels like it's falling apart.""",Negative
"7. ""I had a nightmare experience at this hotel. The air conditioning didn't work, the shower water was barely warm, and the noise from the street kept me awake all night.""",Negative
"8. ""This hotel is a disaster waiting to happen. The cleanliness standards are non-existent, the staff are incompetent, and the overall vibe is unpleasant.""",Negative
"9. ""I regret staying at this hotel. The room was dirty, the bed was lumpy, and the overall ambiance was depressing. Save yourself the trouble and find somewhere else to stay.""",Negative
"10. ""I cannot express how disappointed I am with this hotel. The room was cramped, the service was slow, and the whole place felt like a run-down motel. Avoid at all costs.""",Negative
"1. ""Worst hotel experience ever. The room was dirty, the staff was rude, and the amenities were subpar. Avoid this place at all costs.""",Negative
"2. ""The hotel was a complete disaster. The room smelled musty, the bed was uncomfortable, and the noise from other guests kept me up all night.""",Negative
"3. ""I would not recommend this hotel to anyone. The service was terrible, the food was overpriced and tasteless, and the overall atmosphere was depressing.""",Negative
"4. ""Stay away from this hotel if you value your sanity. The walls are paper-thin, the air conditioning didn't work, and the staff seemed indifferent to our complaints.""",Negative
"5. ""Do not waste your money on this hotel. The cleanliness was lacking, the elevators were slow and unreliable, and the location was sketchy.""",Negative
"6. ""Horrible experience from start to finish. The check-in process was a nightmare, the room was dingy and outdated, and the noise from the nearby construction was unbearable.""",Negative
"7. ""I have never been so disappointed in a hotel stay. The room was not properly cleaned, the Wi-Fi was spotty at best, and the overall ambiance was depressing.""",Negative
"8. ""This hotel is a complete disaster. The customer service was non-existent, the room was not as advertised, and the noise from the street kept me up all night.""",Negative
"9. ""Avoid this hotel like the plague. The service was slow and unprofessional, the room was dirty and smelled funky, and the overall experience was a nightmare.""",Negative
"10. ""I had the worst stay at this hotel. The bed was lumpy, the bathroom was dirty, and the staff was unhelpful and indifferent to our concerns.""",Negative
"1. ""The hotel room was dirty and had a musty smell. Disappointing experience overall.""",Negative
"2. ""The staff were unfriendly and unhelpful, and the amenities were lacking. Would not recommend this hotel.""",Negative
"3. ""The bed was uncomfortable and the noise from neighboring rooms kept me up all night. Definitely not worth the price.""",Negative
"4. ""The cleanliness of the hotel left a lot to be desired. I found hairs in the bathroom and stains on the sheets.""",Negative
"5. ""The hotel's location was inconvenient and the room was outdated. Would not stay here again.""",Negative
"6. ""The service was slow and the food at the hotel restaurant was subpar. I expected better for the price.""",Negative
"7. ""The air conditioning in the room was not working properly, making it unbearable to stay there. Very disappointing stay.""",Negative
"8. ""The hotel had a strange odor throughout, and the walls were thin so I could hear everything from the neighboring rooms.""",Negative
"9. ""The check-in process was chaotic and the room was not ready on time. Poor communication from the staff.""",Negative
"10. ""The hotel was in need of renovations and felt run-down. I would not recommend staying here for a comfortable experience.""",Negative
"1. ""I had a terrible experience at this hotel. The room was dirty, the staff was rude, and the amenities were subpar.""",Negative
"2. ""Avoid this hotel at all costs. The rooms were old and musty, and the noise from the street kept me up all night.""",Negative
"3. ""The worst hotel stay of my life. The bed was uncomfortable, the bathroom was filthy, and the overall atmosphere was depressing.""",Negative
"4. ""I do not recommend staying at this hotel. The service was slow, the food was overpriced, and the rooms were in need of renovation.""",Negative
"5. ""I was extremely disappointed with my stay at this hotel. The WiFi was spotty, the TV didn't work properly, and the staff was unhelpful.""",Negative
"6. ""This hotel was a complete letdown. The walls were thin, the heating system was noisy, and the cleanliness left much to be desired.""",Negative
"7. ""I had a terrible experience at this hotel. The check-in process was chaotic, the room had a strange odor, and the bed was lumpy.""",Negative
"8. ""I regret choosing this hotel for my stay. The elevator was out of order, the towels were rough, and the noise from neighboring rooms was unbearable.""",Negative
"9. ""This hotel fell far below my expectations. The decor was dated, the breakfast was disappointing, and the overall ambiance was lackluster.""",Negative
"10. ""I had a miserable stay at this hotel. The air conditioning didn't work, the shower had low water pressure, and the staff seemed disinterested in providing good service.""",Negative
"1. ""Horrible experience at this hotel - dirty rooms, rude staff, and terrible service. Would not recommend to anyone.""",Negative
"2. ""The worst hotel I have ever stayed at. The room was smelly, the bed was uncomfortable, and the noise from the hallway kept me up all night.""",Negative
"3. ""Stay away from this hotel! The facilities are run down, the food is overpriced, and the staff is unprofessional.""",Negative
"4. ""Absolutely disgusted with the lack of cleanliness in this hotel. Stained sheets, moldy bathroom, and overall unkempt rooms.""",Negative
"5. ""Do not waste your money on this hotel. The pictures online are deceiving - the reality is a dated, dingy, and disappointing accommodation.""",Negative
"6. ""Terrible customer service at this hotel. The staff was unhelpful, impolite, and seemed disinterested in making our stay comfortable.""",Negative
"7. ""I had a terrible experience at this hotel - the room was not cleaned properly, the amenities were lacking, and the overall atmosphere was unpleasant.""",Negative
"8. ""I regret choosing to stay at this hotel. The noise from neighboring rooms was unbearable, the Wi-Fi was unreliable, and the food was subpar.""",Negative
"9. ""Avoid this hotel at all costs. The rooms were cramped, the air conditioning was not working, and the staff was unresponsive to our complaints.""",Negative
"10. ""This hotel was a complete disappointment. The location was inconvenient, the room smelled musty, and the overall experience was far from enjoyable.""",Negative
"1. ""The hotel room was dirty and smelled musty. The bed linens were stained and there were hairs in the bathroom. Definitely not worth the price.""",Negative
"2. ""The staff at this hotel were rude and unhelpful. They seemed disinterested in providing good customer service. Avoid this place if you can.""",Negative
"3. ""The noise level in the hotel was unbearable. I could hear people talking and slamming doors all night long. I didn't get any rest at all.""",Negative
"4. ""The amenities advertised were not as described. The pool was closed for maintenance and the gym equipment was outdated and broken. Very disappointing experience.""",Negative
"5. ""The hotel's location was sketchy and made me feel unsafe. I didn't feel comfortable walking around the area after dark. Would not recommend staying here.""",Negative
"6. ""The room was infested with bugs, including cockroaches and ants. I couldn't even sleep knowing there were pests crawling around. Gross.""",Negative
"7. ""The hotel had a strange smell throughout the building that was off-putting. It made me feel nauseous and I couldn't wait to leave.""",Negative
"8. ""The Wi-Fi connection in the hotel was terrible. I couldn't even check my emails or browse the internet properly. In this day and age, that's unacceptable.""",Negative
"9. ""The breakfast offered at the hotel was a complete disappointment. Limited options, poor quality food, and not enough seating for guests. I had to go elsewhere to eat.""",Negative
"10. ""The room was poorly maintained with peeling wallpaper, chipped furniture, and a malfunctioning air conditioner. It felt like no effort was put into keeping the rooms in good condition.""",Negative
"1. ""Terrible experience at this hotel - dirty rooms, rude staff, and subpar amenities. Would not recommend to anyone.""",Negative
"2. ""Stayed here for a night and regret every moment of it. The room was musty, the bed was uncomfortable, and the noise from the street kept me up all night.""",Negative
"3. ""Absolute nightmare of a hotel. The walls were paper-thin, the shower was broken, and the Wi-Fi was practically non-existent. Save yourself the trouble and find somewhere else to stay.""",Negative
"4. ""Worst hotel stay of my life. The room smelled of mold, the towels were stained, and the front desk staff were unhelpful and unfriendly.""",Negative
"5. ""Avoid this hotel at all costs. The cleanliness was lacking, the breakfast was a joke, and the overall atmosphere was depressing. Will not be returning.""",Negative
"6. ""Had high hopes for this hotel but was sorely disappointed. The room was dirty, the air conditioning didn't work, and the noise from neighboring rooms was unbearable.""",Negative
"7. ""Unsanitary conditions, unprofessional staff, and outdated facilities. Would not recommend this hotel to my worst enemy.""",Negative
"8. ""The only positive thing about this hotel was checking out. The room was filthy, the bed was lumpy, and the overall experience was a nightmare.""",Negative
"9. ""Do yourself a favor and steer clear of this hotel. The service was atrocious, the room was in disrepair, and the whole place had a run-down feel to it.""",Negative
"10. ""I have never felt so disgusted by a hotel stay. The room was dirty, the bathroom had mold growing in the corners, and the staff were unapologetically rude. Avoid at all costs.""",Negative
"1. ""This hotel was a complete disaster. The room was dirty, the staff was rude, and the amenities were outdated.""",Negative
"2. ""I had a terrible experience at this hotel. The bed was uncomfortable, the walls were thin, and the noise from the street kept me up all night.""",Negative
"3. ""Avoid this hotel at all costs. The service was slow, the room smelled musty, and the overall atmosphere was unwelcoming.""",Negative
"4. ""I regret staying at this hotel. The bathroom was dirty, the towels were stained, and the air conditioning barely worked.""",Negative
"5. ""I was extremely disappointed with my stay at this hotel. The room was small and cramped, the Wi-Fi was spotty, and the breakfast was mediocre at best.""",Negative
"6. ""This hotel was a nightmare. The elevator was broken, the TV didn't work, and there was a strange odor in the hallway.""",Negative
"7. ""I would not recommend this hotel to anyone. The cleanliness was lacking, the bed linens were worn out, and the staff seemed indifferent to guest complaints.""",Negative
"8. ""I had a horrible experience at this hotel. The walls were so thin that I could hear everything happening in the neighboring rooms, and the shower had low water pressure.""",Negative
"9. ""The service at this hotel was abysmal. The front desk staff was unhelpful, the housekeeping was subpar, and the overall experience was disappointing.""",Negative
"10. ""I had a terrible stay at this hotel. The room was not as advertised, the noise levels were unbearable, and the overall condition of the hotel was below par.""",Negative
"1. ""This hotel was a disaster from start to finish. The room was dirty, the staff were unhelpful, and the overall experience was terrible.""",Negative
"2. ""I had high hopes for this hotel, but it was a huge letdown. The room was outdated, the amenities were lacking, and the service was subpar.""",Negative
"3. ""Avoid this hotel at all costs. The noise level was unbearable, the bed was uncomfortable, and the cleanliness was questionable.""",Negative
"4. ""The worst hotel experience of my life. The room smelled musty, the Wi-Fi didn't work, and the staff were rude and unprofessional.""",Negative
"5. ""I would not recommend this hotel to anyone. The room was tiny, the walls were paper-thin, and the breakfast was a disappointment.""",Negative
"6. ""I had a terrible stay at this hotel. The air conditioning was broken, the bathroom was dirty, and the overall atmosphere was unpleasant.""",Negative
"7. ""Stay away from this hotel. The rooms were poorly maintained, the elevator was out of order, and the noise from outside was constant.""",Negative
"8. ""I was extremely disappointed with my stay at this hotel. The bed was uncomfortable, the shower was leaky, and the staff were unresponsive to my complaints.""",Negative
"9. ""This hotel was a complete disaster. The check-in process was chaotic, the room was not as advertised, and the overall experience was a nightmare.""",Negative
"10. ""I had a terrible experience at this hotel. The room was unkempt, the towels were stained, and the noise from the neighboring rooms kept me up all night.""",Negative
"2. ""The hotel was a complete disappointment - noisy environment, uncomfortable bed, and poor customer service. Will not be returning.""",Negative
"3. ""Stay away from this hotel - outdated decor, unclean bathrooms, and a general lack of maintenance. Truly a regrettable experience.""",Negative
"4. ""I had high hopes for this hotel, but it fell short in every way - subpar breakfast, slow Wi-Fi, and unhelpful staff. Definitely not worth the price.""",Negative
"5. ""The worst hotel stay of my life - broken air conditioning, noisy neighbors, and a general feeling of neglect throughout the property. Avoid at all costs.""",Negative
"6. ""I don't usually leave negative reviews, but this hotel was a complete disaster - uncomfortable beds, dirty linens, and a pervasive smell of mildew. Not worth the headache.""",Negative
"7. ""Do yourself a favor and find another place to stay - this hotel is a complete mess. From the unhelpful staff to the lack of cleanliness, it was a nightmare from start to finish.""",Negative
"8. ""I had such high expectations for this hotel, but it turned out to be a major letdown. Uncomfortable beds, noisy hallways, and a general lack of care in the upkeep of the property.""",Negative
"9. ""I cannot recommend this hotel to anyone - from the worn-out furnishings to the unresponsive staff, it was a disappointing experience overall.""",Negative
"10. ""I had a terrible stay at this hotel - the room was dirty, the amenities were lacking, and the staff was unprofessional. Save yourself the trouble and book elsewhere.""",Negative
"1. ""This hotel was a nightmare from start to finish. The room was dirty, the staff was rude, and the overall experience was extremely disappointing.""",Negative
"2. ""I would not recommend this hotel to anyone. The service was terrible, the room was outdated and unclean, and the noise level was unbearable.""",Negative
"3. ""The worst hotel I have ever stayed at. The bed was uncomfortable, the bathroom was dirty, and the customer service was non-existent.""",Negative
"4. ""Avoid this hotel at all costs. The amenities were lacking, the room was in disrepair, and the staff was unprofessional.""",Negative
"5. ""I had a terrible experience at this hotel. The room was not as advertised, the Wi-Fi was unreliable, and the overall atmosphere was unpleasant.""",Negative
"6. ""This hotel was a complete disappointment. The room smelled musty, the walls were thin, and the overall cleanliness was subpar.""",Negative
"7. ""I had high hopes for this hotel, but it fell short in every way. The staff was unhelpful, the breakfast was lackluster, and the room was unkempt.""",Negative
"8. ""Do not stay at this hotel if you value comfort and cleanliness. The room was dirty, the bed was lumpy, and the noise from neighboring rooms was disruptive.""",Negative
"9. ""I had a terrible experience at this hotel. The room was not properly cleaned, the air conditioning was not working, and the front desk staff was unresponsive to my concerns.""",Negative
"10. ""I regret staying at this hotel. The room was outdated, the amenities were minimal, and the overall experience was far below my expectations.""",Negative
"1. ""Terrible experience at this hotel - the room was dirty and smelled musty. Would not recommend staying here.""",Negative
"2. ""The staff was extremely rude and unhelpful. I felt unwelcome from the moment I checked in.""",Negative
"3. ""The amenities were lacking and the overall cleanliness of the hotel was subpar. Not worth the price.""",Negative
"4. ""Stayed at this hotel and was disappointed by the noise level - walls were paper thin and I could hear everything from neighboring rooms.""",Negative
"5. ""The bed was uncomfortable and the linens were old and worn. Did not get a good night's sleep here.""",Negative
"6. ""There was a constant problem with the plumbing in the bathroom - water pressure was low and the shower had issues. Very frustrating.""",Negative
"7. ""The hotel was in a sketchy area and I did not feel safe walking around at night. Would not stay here again.""",Negative
"8. ""The breakfast options were limited and the food was not fresh. Disappointing start to the day.""",Negative
"9. ""The Wi-Fi was slow and unreliable, making it difficult to get work done during my stay.""",Negative
"10. ""I encountered several bugs in my room, including cockroaches. Absolutely disgusting - I checked out early and found another place to stay.""",Negative
"2. ""Stay away from this hotel! The noise level was unbearable, the room was cramped, and the service was terrible.""",Negative
"3. ""I do not recommend this hotel. The bed was uncomfortable, the bathroom was dirty, and the overall atmosphere was unpleasant.""",Negative
"4. ""Worst hotel stay ever. The room smelled musty, the Wi-Fi didn't work, and the breakfast was a joke.""",Negative
"5. ""Avoid this hotel at all costs. The walls were paper-thin, the decor was outdated, and the staff was unhelpful.""",Negative
"6. ""Terrible experience from start to finish. The check-in process was chaotic, the room was not as advertised, and the noise kept me up all night.""",Negative
"7. ""Disappointing stay at this hotel. The cleanliness standards were lacking, the bed was lumpy, and the customer service was unprofessional.""",Negative
"8. ""I had high hopes for this hotel, but it fell far short of expectations. The amenities were in poor condition, the food was bland, and the overall vibe was unpleasant.""",Negative
"9. ""Do yourself a favor and look elsewhere for accommodations. This hotel was a complete letdown in every aspect.""",Negative
"10. ""I regret staying at this hotel. The room was dirty, the air conditioning was not working properly, and the staff was unresponsive to complaints.""",Negative
